id_pagamento,id_contrato,numero_parcela,data_vencimento,data_pagamento,valor_parcela,valor_pago,forma_pagamento,indicador_contemplado,dias_atraso,pagamento_em_dia,percentual_pago,nome_assessoria,data_envio_assessoria,dias_em_atraso_inicial,valor_inadimplente_inicial,status_cobranca,score_interno_risco,regiao_cliente
PAG_0071359,CONTR_2026_05091,12,2025-04-30,2025-07-09,450,469.4,Boleto,Não,70.0,False,1.043111111111111,Fênix Recuperação de Crédito,2026-01-08,95,13044.28,Em Aberto,70.0,Nordeste
PAG_0071360,CONTR_2026_01657,12,2025-06-12,2025-07-05,450,462.42,Boleto,Não,23.0,False,1.0276,Nexus Mediação Financeira,2026-04-19,29,545338.0,Em Aberto,22.0,Sudeste
PAG_0071361,CONTR_2026_09000,14,2025-05-07,2025-05-07,600,600.0,Boleto,Não,0.0,True,1.0,fênix recuperação de crédito,2026-03-27,73,2542.35,Acordo Firmado,10.0,Nordeste
PAG_0071362,CONTR_2026_05470,48,2026-02-27,2026-02-24,1200,1200.0,Pix,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-03-28,88,10653.97,Insucesso,86.0,Sudeste
PAG_0071363,CONTR_2026_05471,42,2025-06-27,2025-06-27,600,600.0,Pix,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-03-19,51,2334.31,Insucesso,73.0,Sudeste
PAG_0071364,CONTR_2026_08959,46,2026-01-31,2026-01-31,600,600.0,Pix,Sim,0.0,True,1.0,Nexus Mediação Financeira,2026-03-24,136,11074.07,Ajuizado,39.0,Norte
PAG_0071365,CONTR_2026_05131,18,2025-07-19,2025-07-17,600,600.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-02-26,81,67840.0,Em Aberto,1.0,Centro-Oeste
PAG_0071366,CONTR_2026_05242,23,2025-11-07,2025-11-05,600,600.0,Pix,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-01-21,87,2681.29,Insucesso,92.0,Nordeste
PAG_0071367,CONTR_2026_00382,44,2025-02-27,2025-02-25,1500,1500.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-04-16,65,2038.04,Insucesso,65.0,Sul
PAG_0071368,CONTR_2026_00295,31,2026-02-27,2026-03-04,450,459.74,Pix,Não,5.0,False,1.0216444444444444,Fênix Recuperação de Crédito,2026-01-16,89,13961.27,Em Aberto,4.0,Nordeste
PAG_0071369,CONTR_2026_00055,13,2025-03-29,2025-03-29,450,450.0,Pix,Sim,0.0,True,1.0,Nexus Mediação Financeira,2026-01-22,9999,1893.23,Em Aberto,83.0,Centro-Oeste
PAG_0071370,CONTR_2026_05964,1,2025-07-18,2025-07-23,600,612.99,Pix,Não,5.0,False,1.02165,Acerta Crédito Integrado,2026-04-16,86,6910.14,Insucesso,14.0,Sul
PAG_0071371,CONTR_2026_08835,54,2025-08-12,2025-08-08,450,450.0,Pix,Não,-4.0,True,1.0,fênix recuperação de crédito,2026-03-12,96,20880.02,Ajuizado,32.0,Sudeste
PAG_0071372,CONTR_2026_05547,19,2025-02-26,2025-02-22,450,450.0,Pix,Sim,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-02-16,94,6403.34,Em Aberto,64.0,Norte
PAG_0071373,CONTR_2026_00080,57,2025-08-11,2025-08-08,1500,1500.0,Boleto,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-03-31,86,2170.97,Em Aberto,45.0,Sudeste
PAG_0071374,CONTR_2026_08832,26,2026-01-29,2026-01-29,600,600.0,Boleto,Sim,0.0,True,1.0,Vértice Asset & Cobrança,2026-03-19,107,16245.18,Insucesso,32.0,Nordeste
PAG_0071375,CONTR_2026_09705,24,2025-06-18,,450,0.0,Débito Automático,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-22,15,1977.25,Em Aberto,82.0,Sul
PAG_0071376,CONTR_2026_05371,56,2026-02-12,2026-03-17,450,463.9,Pix,Não,33.0,False,1.0308888888888887,Vértice Asset & Cobrança,2026-01-30,96,5753.2,Ajuizado,24.0,Sudeste
PAG_0071377,CONTR_2026_02344,4,2025-01-16,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-01,106,10078.76,Insucesso,4.0,Norte
PAG_0071378,CONTR_2026_03907,29,2025-02-21,2025-02-20,1200,1200.0,Boleto,Não,-1.0,True,1.0,Nexus Mediação Financeira,2026-02-20,132,3556.59,Em Aberto,8.0,Nordeste
PAG_0071379,CONTR_2026_04835,34,2026-03-18,,850,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-02-21,130,3255.81,Em Aberto,31.0,Nordeste
PAG_0071380,CONTR_2026_00899,58,2025-06-02,,850,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-19,76,3238.44,Em Aberto,39.0,Nordeste
PAG_0071381,CONTR_2026_03999,56,2025-12-29,2025-12-27,600,600.0,Débito Automático,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-01-06,65,7856.53,Em Aberto,37.0,Nordeste
PAG_0071382,CONTR_2026_01513,57,2025-09-23,,850,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-02-08,86,5022.74,Acordo Firmado,77.0,Norte
PAG_0071383,CONTR_2026_01821,16,2025-08-12,2025-08-07,600,600.0,Débito Automático,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-02-27,62,10775.18,Acordo Firmado,75.0,Nordeste
PAG_0071384,CONTR_2026_07294,5,2025-03-25,,600,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-17,97,3641.2,Em Aberto,24.0,Sul
PAG_0071385,CONTR_2026_02816,17,2025-09-19,2025-09-18,1200,1200.0,Pix,Sim,-1.0,True,1.0,Acerta Crédito Integrado,2026-01-30,96,1905.51,Insucesso,77.0,Nordeste
PAG_0071386,CONTR_2026_09505,16,2025-10-14,2025-10-14,850,850.0,Débito Automático,Sim,0.0,True,1.0,Vértice Asset & Cobrança,2026-04-25,95,3197.16,Insucesso,45.0,Centro-Oeste
PAG_0071387,CONTR_2026_02022,25,2025-06-02,,450,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-01-09,149,5125.42,Em Aberto,17.0,Sudeste
PAG_0071388,CONTR_2026_03251,60,2025-04-03,2025-04-13,450,460.49,Boleto,Não,10.0,False,1.023311111111111,Nexus Mediação Financeira,2026-04-01,74,4652.25,Em Aberto,30.0,Nordeste
PAG_0071389,CONTR_2026_05200,31,2025-10-21,2025-10-18,600,600.0,Boleto,Sim,-3.0,True,1.0,Vértice Asset & Cobrança,2026-01-01,78,5248.3,Em Aberto,26.0,Sul
PAG_0071390,CONTR_2026_04193,21,2025-01-30,2025-01-25,450,450.0,Pix,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-02-25,149,436971.0,Em Aberto,86.0,Sul
PAG_0071391,CONTR_2026_00030,5,2025-10-12,,450,0.0,Pix,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-11,169,4776.63,Em Aberto,96.0,Sudeste
PAG_0071392,CONTR_2026_00994,14,2025-05-11,2025-05-11,450,450.0,Boleto,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-04-01,85,1245.6,Em Aberto,58.0,Sudeste
PAG_0071393,CONTR_2026_05795,30,2025-08-02,2025-08-01,450,450.0,Débito Automático,Sim,-1.0,True,1.0,Nexus Mediação Financeira,2026-01-02,67,2260.74,Acordo Firmado,51.0,Norte
PAG_0071394,CONTR_2026_01287,26,2025-10-22,,850,0.0,Pix,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-23,70,1474.97,Em Aberto,62.0,Nordeste
PAG_0071395,CONTR_2026_09056,24,2025-07-13,,450,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-02-08,118,7448.27,Em Aberto,51.0,Sul
PAG_0071396,CONTR_2026_05186,36,2025-04-15,2025-04-15,1500,1500.0,Boleto,Não,0.0,True,1.0,fênix recuperação de crédito,2026-02-21,93,6157.46,Acordo Firmado,14.0,Sudeste
PAG_0071397,CONTR_2026_06880,35,2026-01-09,,1500,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-29,146,2972.98,Em Aberto,42.0,Sudeste
PAG_0071398,CONTR_2026_04949,51,2026-01-14,,450,0.0,Boleto,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-04-28,80,3544.52,Acordo Firmado,12.0,Sudeste
PAG_0071399,CONTR_2026_05905,21,2025-02-28,2025-02-23,850,850.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-03-09,97,9110.65,Ajuizado,34.0,Centro-Oeste
PAG_0071400,CONTR_2026_07438,5,2026-02-25,2026-03-25,850,874.85,Boleto,Sim,28.0,False,1.029235294117647,Fênix Recuperação de Crédito,2026-04-03,99,2303.03,Acordo Firmado,78.0,Centro-Oeste
PAG_0071401,CONTR_2026_09250,28,2025-05-04,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-02,82,11699.53,Acordo Firmado,28.0,Sul
PAG_0071402,CONTR_2026_08788,18,2025-03-11,,1500,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-06,91,6552.88,Acordo Firmado,65.0,Sul
PAG_0071403,CONTR_2026_01941,15,2025-11-28,2025-12-06,850,869.24,Boleto,Não,8.0,False,1.022635294117647,Fênix Recuperação de Crédito,2026-02-13,125,1925.24,Acordo Firmado,49.0,Nordeste
PAG_0071404,CONTR_2026_06832,35,2026-02-07,2026-02-27,450,461.97,Pix,Não,20.0,False,1.0266,Fênix Recuperação de Crédito,2026-01-21,52,6421.35,Em Aberto,92.0,Sudeste
PAG_0071405,CONTR_2026_02362,17,2025-04-21,2025-04-20,1200,1200.0,Pix,Sim,-1.0,True,1.0,Vértice Asset & Cobrança,2026-02-01,92,291365.0,Em Aberto,56.0,Norte
PAG_0071406,CONTR_2026_05575,1,2025-10-06,2025-11-08,600,618.53,Boleto,Não,33.0,False,1.0308833333333334,Nexus Mediação Financeira,2026-02-11,111,3112.69,Em Aberto,13.0,Sudeste
PAG_0071407,CONTR_2026_09194,57,2025-07-07,,450,0.0,Boleto,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-02-01,74,1848.11,Ajuizado,28.0,Centro-Oeste
PAG_0071408,CONTR_2026_00157,55,2025-04-02,2025-04-02,600,600.0,Pix,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-02-23,130,5172.23,Insucesso,27.0,Sudeste
PAG_0071409,CONTR_2026_02953,31,2025-10-03,2025-10-27,850,873.73,Débito Automático,Sim,24.0,False,1.0279176470588236,Acerta Crédito Integrado,2026-02-16,121,340208.0,Em Aberto,26.0,Centro-Oeste
PAG_0071410,CONTR_2026_01231,40,2025-11-17,2025-11-14,1200,1200.0,Pix,Não,-3.0,True,1.0,Acerta Crédito Integrado,2026-04-21,68,3633.12,Acordo Firmado,71.0,Nordeste
PAG_0071411,CONTR_2026_07580,44,2025-08-22,2025-08-18,1500,1500.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-01-03,51,3223.81,Insucesso,22.0,Centro-Oeste
PAG_0071412,CONTR_2026_01190,14,2025-12-11,2026-01-24,1200,1241.42,Boleto,Sim,44.0,False,1.0345166666666668,Acerta Crédito Integrado,2026-02-15,65,7955.33,Em Aberto,26.0,Sudeste
PAG_0071413,CONTR_2026_07695,12,2025-06-27,2025-06-27,600,600.0,Pix,Sim,0.0,True,1.0,fênix recuperação de crédito,2026-02-09,39,5069.13,Acordo Firmado,94.0,Sudeste
PAG_0071414,CONTR_2026_04601,5,2025-07-08,2025-07-06,450,450.0,Pix,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-01-23,60,2404.42,Acordo Firmado,85.0,Nordeste
PAG_0071415,CONTR_2026_00544,10,2025-03-08,2025-03-08,850,850.0,Boleto,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-01-30,68,9747.12,Acordo Firmado,74.0,Sul
PAG_0071416,CONTR_2026_01576,38,2025-09-13,2025-09-09,450,450.0,Boleto,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-01-14,95,12724.58,Ajuizado,97.0,Sudeste
PAG_0071417,CONTR_2026_09292,17,2025-07-05,,600,0.0,Débito Automático,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-01-04,108,3967.3,Acordo Firmado,45.0,Sudeste
PAG_0071418,CONTR_2026_05890,49,2025-10-05,2025-10-05,450,450.0,Pix,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-01-24,136,1373.85,Insucesso,39.0,Nordeste
PAG_0071419,CONTR_2026_05865,42,2025-12-21,2025-12-19,450,450.0,Boleto,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-01-10,54,135594.0,Acordo Firmado,51.0,Sudeste
PAG_0071420,CONTR_2026_08484,29,2026-03-13,2026-03-12,850,850.0,Boleto,Não,-1.0,True,1.0,fênix recuperação de crédito,2026-04-12,94,1425.49,Em Aberto,60.0,Sudeste
PAG_0071421,CONTR_2026_01434,48,2026-01-28,2026-01-27,600,600.0,Débito Automático,Não,-1.0,True,1.0,Nexus Mediação Financeira,2026-04-14,93,6320.06,Acordo Firmado,87.0,Nordeste
PAG_0071422,CONTR_2026_00613,21,2025-06-14,2025-06-14,450,450.0,Pix,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-03-31,114,1169188.0,Em Aberto,83.0,Sudeste
PAG_0071423,CONTR_2026_02641,47,2026-01-19,,850,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-27,133,193716.0,Acordo Firmado,2.0,Nordeste
PAG_0071424,CONTR_2026_07289,54,2025-12-15,2026-01-22,850,877.66,Boleto,Sim,38.0,False,1.0325411764705883,fênix recuperação de crédito,2026-02-22,99,3617.03,Ajuizado,59.0,Sudeste
PAG_0071425,CONTR_2026_07679,45,2025-03-19,2025-03-19,600,600.0,Pix,Sim,0.0,True,1.0,Fênix Recuperação de Crédito,2026-04-16,137,14924.23,Acordo Firmado,51.0,Sudeste
PAG_0071426,CONTR_2026_08923,2,2025-06-06,2025-09-18,600,632.59,Pix,Sim,104.0,False,1.0543166666666668,Nexus Mediação Financeira,2026-01-04,94,6850.85,Em Aberto,67.0,Nordeste
PAG_0071427,CONTR_2026_06378,15,2025-08-11,2025-08-30,1200,1231.52,Pix,Não,19.0,False,1.0262666666666667,Acerta Crédito Integrado,2026-04-05,63,4883.5,Ajuizado,48.0,Centro-Oeste
PAG_0071428,CONTR_2026_08410,22,2026-02-06,2026-02-04,1500,1500.0,Pix,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-02-27,114,3489.23,Acordo Firmado,98.0,Norte
PAG_0071429,CONTR_2026_09678,12,2025-02-17,2025-02-12,1200,1200.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-04-01,73,2074.92,Insucesso,69.0,Sudeste
PAG_0071430,CONTR_2026_07507,26,2025-03-23,,850,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-22,95,10219.72,Ajuizado,84.0,Sudeste
PAG_0071431,CONTR_2026_01771,57,2025-06-27,2025-06-23,600,600.0,Boleto,Sim,-4.0,True,1.0,Vértice Asset & Cobrança,2026-02-14,48,1704.92,Em Aberto,57.0,Nordeste
PAG_0071432,CONTR_2026_05697,5,2025-08-23,2025-08-19,600,600.0,Boleto,Não,-4.0,True,1.0,Vértice Asset & Cobrança,2026-04-17,73,2840.78,Insucesso,32.0,Sudeste
PAG_0071433,CONTR_2026_08438,29,2025-05-12,,600,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-20,116,8394.44,Em Aberto,75.0,Norte
PAG_0071434,CONTR_2026_00404,1,2025-07-09,2025-07-08,450,450.0,Boleto,Não,-1.0,True,1.0,Acerta Crédito Integrado,2026-03-03,105,3188.12,Em Aberto,51.0,Sudeste
PAG_0071435,CONTR_2026_06113,32,2025-11-25,,450,0.0,Pix,Não,0.0,True,0.0,fênix recuperação de crédito,2026-01-16,42,2540.24,Insucesso,45.0,Sudeste
PAG_0071436,CONTR_2026_02081,11,2025-08-22,,450,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-03,114,6070.7,Em Aberto,42.0,Centro-Oeste
PAG_0071437,CONTR_2026_09641,34,2025-06-19,,850,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-23,104,8926.02,Acordo Firmado,28.0,Sul
PAG_0071438,CONTR_2026_08461,17,2025-10-29,2025-10-24,1200,1200.0,Pix,Não,-5.0,True,1.0,Vértice Asset & Cobrança ,2026-03-12,96,12726.47,Em Aberto,73.0,Nordeste
PAG_0071439,CONTR_2026_09969,27,2025-01-29,2025-01-29,600,600.0,Boleto,Sim,0.0,True,1.0,Acerta Crédito Integrado,2026-04-01,125,7810.89,Em Aberto,58.0,Sul
PAG_0071440,CONTR_2026_06443,59,2025-11-18,,450,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-01-13,15,8457.89,Insucesso,16.0,Sul
PAG_0071441,CONTR_2026_08305,15,2025-07-31,,1500,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-25,113,9669.35,Acordo Firmado,63.0,Sudeste
PAG_0071442,CONTR_2026_03913,13,2025-05-03,2025-05-01,450,450.0,Boleto,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-03-29,83,2583.56,Em Aberto,75.0,Sul
PAG_0071443,CONTR_2026_05624,14,2025-07-25,2025-09-02,450,464.79,Pix,Não,39.0,False,1.0328666666666668,Acerta Crédito Integrado,2026-04-14,85,887184.0,Em Aberto,7.0,Nordeste
PAG_0071444,CONTR_2026_05102,42,2025-07-01,2025-09-26,850,891.4,Pix,Não,87.0,False,1.0487058823529412,Nexus Mediação Financeira,2026-01-28,80,7073.3,Em Aberto,72.0,Nordeste
PAG_0071445,CONTR_2026_09537,54,2025-02-24,2025-02-20,600,600.0,Boleto,Não,-4.0,True,1.0,Nexus Mediação Financeira,2026-02-18,96,7789.8,Em Aberto,97.0,Nordeste
PAG_0071446,CONTR_2026_07716,43,2025-03-09,2025-03-04,1500,1500.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança ,2026-01-03,93,2274.75,Insucesso,92.0,Sudeste
PAG_0071447,CONTR_2026_00206,44,2025-05-22,,450,0.0,Débito Automático,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-02-15,93,6062.08,Insucesso,91.0,Sudeste
PAG_0071448,CONTR_2026_01910,53,2025-08-17,2025-10-07,450,466.57,Boleto,Não,51.0,False,1.0368222222222223,Fênix Recuperação de Crédito,2026-01-29,51,2359.05,Insucesso,62.0,Nordeste
PAG_0071449,CONTR_2026_09173,18,2025-08-18,2025-09-10,450,462.42,Pix,Sim,23.0,False,1.0276,Fênix Recuperação de Crédito,2026-01-12,144,6659.67,Em Aberto,91.0,Sudeste
PAG_0071450,CONTR_2026_09451,33,2025-05-10,2025-05-14,850,868.12,Boleto,Sim,4.0,False,1.0213176470588234,Vértice Asset & Cobrança,2026-03-23,135,1809.05,Acordo Firmado,75.0,Nordeste
PAG_0071451,CONTR_2026_02645,37,2026-02-25,2026-05-11,850,888.04,Pix,Não,75.0,False,1.0447529411764704,Fênix Recuperação de Crédito,2026-02-27,53,1070851.0,Acordo Firmado,74.0,Nordeste
PAG_0071452,CONTR_2026_09952,54,2025-09-28,2025-09-24,1500,1500.0,Pix,Não,-4.0,True,1.0,Nexus Mediação Financeira,2026-01-22,91,7325.99,Acordo Firmado,3.0,Centro-Oeste
PAG_0071453,CONTR_2026_00040,29,2025-02-09,2025-03-20,600,619.72,Boleto,Não,39.0,False,1.0328666666666668,Vértice Asset & Cobrança,2026-01-26,116,2816.68,Em Aberto,5.0,Sudeste
PAG_0071454,CONTR_2026_06540,31,2025-07-17,2025-07-13,600,600.0,Pix,Não,-4.0,True,1.0,Nexus Mediação Financeira,2026-03-23,167,1027138.0,Acordo Firmado,69.0,Nordeste
PAG_0071455,CONTR_2026_03677,18,2026-02-14,2026-03-27,450,465.09,Débito Automático,Não,41.0,False,1.0335333333333332,Fênix Recuperação de Crédito,2026-02-04,75,15757.21,Em Aberto,78.0,Nordeste
PAG_0071456,CONTR_2026_03969,52,2026-01-15,2026-02-18,600,618.73,Boleto,Sim,34.0,False,1.0312166666666667,Nexus Mediação Financeira,2026-03-01,113,8344.39,Acordo Firmado,56.0,Sudeste
PAG_0071457,CONTR_2026_07952,59,2025-02-27,2025-03-28,600,617.74,Boleto,Não,29.0,False,1.0295666666666667,Fênix Recuperação de Crédito,2026-01-22,67,1740.2,Acordo Firmado,77.0,Sudeste
PAG_0071458,CONTR_2026_03060,58,2026-03-09,2026-03-12,450,459.45,Pix,Sim,3.0,False,1.021,Vértice Asset & Cobrança ,2026-02-15,92,1272168.0,Ajuizado,88.0,Sudeste
PAG_0071459,CONTR_2026_02354,10,2025-03-12,2025-03-09,600,600.0,Boleto,Não,-3.0,True,1.0,Acerta Crédito Integrado,2026-03-22,81,2335.29,Insucesso,15.0,Sul
PAG_0071460,CONTR_2026_09962,32,2025-10-08,,850,0.0,Débito Automático,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-01-29,120,8039.94,Em Aberto,88.0,Sudeste
PAG_0071461,CONTR_2026_06999,17,2025-01-05,,600,0.0,Débito Automático,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-27,34,2372.72,Acordo Firmado,88.0,Sul
PAG_0071462,CONTR_2026_01008,1,2025-01-17,2025-03-19,600,624.08,Boleto,Não,61.0,False,1.0401333333333334,Acerta Crédito Integrado,2026-04-12,52,1274.44,Acordo Firmado,51.0,Nordeste
PAG_0071463,CONTR_2026_04028,5,2026-03-02,2026-02-26,450,450.0,Débito Automático,Sim,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-01-28,63,116449.0,Insucesso,15.0,Nordeste
PAG_0071464,CONTR_2026_07301,58,2025-02-18,2025-03-05,850,871.21,Pix,Sim,15.0,False,1.0249529411764706,Fênix Recuperação de Crédito,2026-01-06,58,3542.25,Acordo Firmado,73.0,Sudeste
PAG_0071465,CONTR_2026_03989,3,2025-07-03,2025-06-30,450,450.0,Pix,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-03-15,114,2743.61,Em Aberto,57.0,Sudeste
PAG_0071466,CONTR_2026_01618,29,2025-11-22,2025-12-10,600,615.56,Boleto,Não,18.0,False,1.0259333333333331,Nexus Mediação Financeira,2026-01-19,125,3271.0,Acordo Firmado,48.0,Sudeste
PAG_0071467,CONTR_2026_08341,59,2025-05-31,2025-07-11,450,465.09,Boleto,Não,41.0,False,1.0335333333333332,Acerta Crédito Integrado,2026-03-24,110,2706.58,Em Aberto,61.0,Sudeste
PAG_0071468,CONTR_2026_02119,45,2025-05-20,2025-05-16,1200,1200.0,Débito Automático,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-03-06,92,4785.0,Em Aberto,44.0,Nordeste
PAG_0071469,CONTR_2026_02369,38,2025-05-28,,1500,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-19,126,8775.23,Ajuizado,96.0,Centro-Oeste
PAG_0071470,CONTR_2026_05723,30,2025-10-27,2025-12-05,600,619.72,Débito Automático,Sim,39.0,False,1.0328666666666668,Acerta Crédito Integrado,2026-04-11,94,6430.63,Em Aberto,54.0,Nordeste
PAG_0071471,CONTR_2026_02492,41,2025-06-13,2025-06-12,1200,1200.0,Boleto,Sim,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-04-08,75,7734.02,Insucesso,39.0,Sudeste
PAG_0071472,CONTR_2026_07993,8,2025-08-17,2025-08-12,600,600.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-04-09,75,1250.83,Acordo Firmado,31.0,Nordeste
PAG_0071473,CONTR_2026_10000,50,2025-06-16,2025-06-28,850,870.37,Boleto,Não,12.0,False,1.0239647058823529,Fênix Recuperação de Crédito,2026-04-23,134,5342.67,Em Aberto,53.0,Sudeste
PAG_0071474,CONTR_2026_05480,35,2025-07-28,2025-07-24,600,600.0,Pix,Sim,-4.0,True,1.0,Vértice Asset & Cobrança,2026-02-25,27,18219.81,Insucesso,45.0,Nordeste
PAG_0071475,CONTR_2026_00458,3,2025-04-17,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-19,97,5564.67,Em Aberto,96.0,Nordeste
PAG_0071476,CONTR_2026_01876,9,2026-02-09,,450,0.0,Pix,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-02-06,86,3666.38,Em Aberto,3.0,Sudeste
PAG_0071477,CONTR_2026_08880,1,2025-08-28,2025-10-06,450,464.79,Débito Automático,Sim,39.0,False,1.0328666666666668,Fênix Recuperação de Crédito,2026-04-22,116,13116.65,Em Aberto,27.0,Sul
PAG_0071478,CONTR_2026_06117,33,2025-04-25,2025-04-24,850,850.0,Boleto,Não,-1.0,True,1.0,Nexus Mediação Financeira,2026-01-07,123,5226.07,Acordo Firmado,24.0,Sul
PAG_0071479,CONTR_2026_04889,4,2026-01-16,2026-01-11,600,600.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-01-18,92,6643.43,Acordo Firmado,2.0,Sudeste
PAG_0071480,CONTR_2026_01220,30,2025-04-21,,1500,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-19,-999,9976.1,Acordo Firmado,75.0,Nordeste
PAG_0071481,CONTR_2026_07328,31,2025-10-18,2025-11-16,600,617.74,Débito Automático,Não,29.0,False,1.0295666666666667,Acerta Crédito Integrado,2026-02-02,64,10132.18,Em Aberto,27.0,Nordeste
PAG_0071482,CONTR_2026_04188,15,2025-10-03,2025-10-08,450,459.74,Boleto,Sim,5.0,False,1.0216444444444444,Nexus Mediação Financeira,2026-03-30,97,1318.04,Acordo Firmado,8.0,Nordeste
PAG_0071483,CONTR_2026_07848,38,2025-07-11,,450,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-05,143,1518.8,Insucesso,69.0,Nordeste
PAG_0071484,CONTR_2026_06289,6,2025-08-05,2025-08-02,600,600.0,Pix,Não,-3.0,True,1.0,Vértice Asset & Cobrança ,2026-01-09,15,5097.0,Insucesso,33.0,Sul
PAG_0071485,CONTR_2026_01095,42,2025-01-26,2025-01-23,850,850.0,Boleto,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-02-02,69,1774.36,Ajuizado,1.0,Nordeste
PAG_0071486,CONTR_2026_07867,35,2025-09-20,,450,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-04,107,3905.81,Acordo Firmado,91.0,Centro-Oeste
PAG_0071487,CONTR_2026_02715,34,2025-12-12,2025-12-09,450,450.0,Boleto,Sim,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-02-08,102,4064.99,Em Aberto,89.0,Sudeste
PAG_0071488,CONTR_2026_07567,27,2026-03-05,2026-04-02,1200,1235.09,Pix,Não,28.0,False,1.0292416666666666,fênix recuperação de crédito,2026-02-07,95,6465.8,Ajuizado,45.0,Nordeste
PAG_0071489,CONTR_2026_03774,42,2025-11-11,2025-11-09,600,600.0,Pix,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-03-06,74,535783.0,Acordo Firmado,55.0,Nordeste
PAG_0071490,CONTR_2026_08966,13,2026-02-21,2026-02-19,850,850.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-04-19,61,3911.78,Acordo Firmado,75.0,Nordeste
